match_api_id,team_api_id,team_type,spread,status,fire,water,earth,air,Aries,Leo,Sagittarius,Cancer,Scopio,Pisces,Taurus,Virgo,Capricorn,Gemini,Libra,Aquarius,TeamGoal
659102,8668,home,4,win,5,3,2,1,1,1,3,0,1,2,2,0,0,0,0,1,5
659153,8456,home,4,win,3,6,1,1,1,0,2,2,0,4,1,0,0,0,0,1,5
662351,8593,home,4,win,2,1,3,5,2,0,0,0,0,1,1,2,0,2,0,3,5
662362,8640,away,4,win,4,2,3,2,2,1,1,1,0,1,1,1,1,0,2,0,5
662369,8593,home,4,win,3,1,3,4,2,1,0,0,0,1,1,2,0,2,0,2,5
662378,8593,away,4,win,3,1,3,4,2,1,0,0,0,1,1,2,0,2,0,2,5
662464,8640,home,4,win,4,3,2,2,3,1,0,2,1,0,0,1,1,0,2,0,5
662495,8593,away,4,win,2,0,2,7,2,0,0,0,0,0,0,2,0,1,0,6,5
662510,9803,home,4,win,0,6,4,1,0,0,0,3,1,2,3,0,1,0,1,0,5
662538,9803,away,3,win,0,5,5,1,0,0,0,2,1,2,3,1,1,0,1,0,5
663731,9931,away,1,win,1,4,2,4,1,0,0,3,0,1,0,2,0,2,0,2,5
663741,10190,away,5,win,3,1,3,4,2,1,0,0,0,1,0,1,2,0,1,3,5
665366,9991,home,4,win,4,2,3,2,1,1,2,1,1,0,1,1,1,0,0,2,5
665695,8635,away,5,win,3,2,1,5,1,1,1,1,0,1,1,0,0,1,2,2,5
674284,8178,away,5,win,1,0,2,8,0,0,1,0,0,0,0,1,1,4,1,3,5
674300,9823,away,4,win,4,3,1,3,2,1,1,1,1,1,0,1,0,1,0,2,5
674328,8226,home,4,win,4,2,0,5,1,2,1,1,0,1,0,0,0,3,1,1,5
674335,9904,home,3,win,4,2,1,4,3,1,0,1,0,1,0,0,1,2,1,1,5
674409,9823,away,4,win,3,3,3,2,0,1,2,1,1,1,1,2,0,1,0,1,5
674411,9788,home,2,win,3,1,2,5,0,1,2,0,0,1,1,0,1,2,2,1,5
674413,9823,home,3,win,3,3,2,3,0,1,2,1,1,1,0,2,0,1,0,2,5
674468,8697,away,4,win,4,1,2,4,0,0,4,0,0,1,0,2,0,0,4,0,5
674475,10269,away,4,win,3,3,5,0,2,1,0,0,3,0,3,2,0,0,0,0,5
674510,8177,away,4,win,1,1,2,7,1,0,0,1,0,0,1,1,0,4,1,2,5
674562,8226,home,4,win,5,2,0,4,0,4,1,1,0,1,0,0,0,2,1,1,5
684709,10205,home,5,win,3,3,1,4,0,1,2,0,2,1,0,0,1,1,0,3,5
684763,8305,home,4,win,4,3,3,1,2,0,2,2,0,1,2,1,0,1,0,0,5
684836,8634,away,5,win,2,2,5,2,1,1,0,1,0,1,2,2,1,0,0,2,5
684976,8633,away,4,win,3,2,4,2,1,0,2,1,0,1,3,1,0,0,1,1,5
685168,8302,away,4,win,3,4,2,2,0,2,1,0,2,2,1,1,0,0,1,1,5
685197,8633,home,4,win,4,2,4,1,2,0,2,1,1,0,2,1,1,0,0,1,5
686170,9773,home,4,win,4,2,3,2,0,2,2,0,1,1,2,1,0,0,0,2,5
686237,2033,away,4,win,3,1,3,4,2,1,0,0,0,1,1,1,1,0,1,3,5
686257,9768,home,5,win,4,2,3,2,1,2,1,0,0,2,2,1,0,0,0,2,5
704513,8636,away,5,win,5,1,4,1,1,4,0,0,1,0,1,3,0,1,0,0,5
704535,9885,home,4,win,2,1,3,5,0,1,1,0,0,1,1,2,0,1,1,3,5
704551,9885,away,3,win,3,2,2,4,1,1,1,0,0,2,0,2,0,0,2,2,5
704667,8564,home,3,win,1,2,4,4,1,0,0,0,1,1,2,1,1,2,1,1,5
704675,8535,away,4,win,3,3,3,2,0,3,0,1,0,2,1,0,2,0,2,0,5
705320,10233,home,2,win,6,0,1,4,4,0,2,0,0,0,0,0,1,3,0,1,5
768323,10179,home,3,win,1,4,2,4,0,0,1,2,0,2,1,1,0,3,0,1,5
768395,10192,away,4,win,2,4,2,3,0,2,0,3,0,1,1,0,1,0,1,2,5
768449,9931,home,5,win,1,3,3,4,1,0,0,2,0,1,0,2,1,2,1,1,5
768517,10199,home,4,win,2,3,2,4,0,1,1,0,0,3,0,0,2,1,2,1,5
768538,10179,home,4,win,1,4,3,3,1,0,0,1,2,1,1,1,1,2,0,1,5
830062,8639,away,3,win,1,3,5,2,0,1,0,1,0,2,1,0,4,1,1,0,5
830155,9874,home,4,win,4,4,2,1,3,0,1,1,0,3,0,1,1,0,1,0,5
830207,8689,home,4,win,3,3,3,2,2,1,0,1,1,1,1,0,2,1,0,1,5
830286,9748,home,5,win,3,5,3,0,1,2,0,2,1,2,0,2,1,0,0,0,5
830458,8639,home,5,win,1,2,4,4,0,1,0,0,1,1,1,0,3,3,0,1,5
836107,8464,away,2,win,4,2,3,2,3,0,1,0,1,1,2,0,1,1,0,1,5
836170,8593,away,5,win,2,2,2,5,2,0,0,1,0,1,1,1,0,2,0,3,5
836394,8277,away,4,win,3,2,2,4,1,2,0,1,0,1,0,1,1,0,1,3,5
836415,10228,home,5,win,1,4,3,3,0,1,0,2,1,1,0,0,3,2,0,1,5
836454,8640,home,3,win,3,1,2,5,1,1,1,1,0,0,0,1,1,3,1,1,5
836491,8611,home,5,win,2,4,5,0,0,2,0,0,2,2,3,1,1,0,0,0,5
836540,8277,home,3,win,5,2,0,4,1,2,2,1,0,1,0,0,0,0,1,3,5
836555,10217,away,4,win,1,3,4,3,0,1,0,0,2,1,1,1,2,2,1,0,5
836618,10235,home,4,win,1,6,0,4,0,0,1,0,3,3,0,0,0,0,2,2,5
836626,10217,home,4,win,1,3,4,3,0,1,0,0,1,2,1,1,2,2,1,0,5
836652,9803,away,1,win,2,4,5,0,1,1,0,3,0,1,3,1,1,0,0,0,5
836680,9803,home,4,win,2,5,4,0,1,1,0,3,0,2,2,1,1,0,0,0,5
836691,10229,home,4,win,3,5,1,2,1,2,0,0,1,4,0,0,1,0,2,0,5
836699,9908,home,4,win,2,5,1,3,1,1,0,2,1,2,1,0,0,0,1,2,5
838542,9991,home,2,win,3,5,1,2,1,1,1,1,1,3,0,0,1,0,1,1,5
838567,8635,home,5,win,2,4,2,3,0,1,1,1,0,3,2,0,0,1,0,2,5
838582,9985,home,4,win,5,1,3,2,1,3,1,1,0,0,1,1,1,0,1,1,5
838605,8203,home,4,win,3,4,2,2,0,0,3,0,0,4,1,1,0,0,1,1,5
838712,9987,home,4,win,1,2,4,4,0,0,1,1,0,1,3,0,1,0,3,1,5
839908,10261,home,4,win,1,4,3,3,1,0,0,1,1,2,0,1,2,0,1,2,5
839951,8559,home,4,win,8,1,0,2,4,1,3,1,0,0,0,0,0,1,1,0,5
840072,10261,home,5,win,0,4,3,4,0,0,0,1,0,3,0,2,1,0,0,4,5
840108,8668,home,2,win,5,4,0,2,1,1,3,0,1,3,0,0,0,0,1,1,5
840159,8456,home,5,win,6,2,2,1,2,2,2,1,1,0,1,0,1,0,0,1,5
840186,8650,home,5,win,2,2,5,2,0,0,2,1,0,1,0,2,3,0,0,2,5
840212,8650,away,3,win,2,2,5,2,0,0,2,1,0,1,0,2,3,0,0,2,5
840327,9860,home,5,win,3,4,3,1,1,1,1,2,1,1,0,1,2,1,0,0,5
840388,8485,home,5,win,1,3,5,2,0,0,1,0,0,3,1,1,3,1,1,0,5
856911,9789,home,5,win,4,3,2,2,0,1,3,1,1,1,1,1,0,1,0,1,5
857027,8350,home,5,win,4,4,1,2,1,3,0,0,3,1,0,1,0,0,1,1,5
857078,9823,away,2,win,3,3,3,2,2,0,1,1,1,1,2,1,0,1,1,0,5
857135,9823,home,4,win,4,4,2,1,1,2,1,2,1,1,1,1,0,0,0,1,5
857258,8165,home,5,win,3,3,2,3,2,0,1,0,0,3,0,1,1,1,0,2,5
857348,9788,home,4,win,1,4,2,4,1,0,0,0,2,2,2,0,0,2,1,1,5
857352,9823,home,4,win,5,2,1,3,2,2,1,1,1,0,0,1,0,2,0,1,5
859717,9773,home,5,win,3,1,5,2,1,1,1,0,0,1,1,4,0,0,0,2,5
859751,10264,home,5,win,2,1,4,4,1,1,0,1,0,0,1,1,2,1,1,2,5
859835,9772,away,4,win,3,3,1,4,2,0,1,1,1,1,1,0,0,1,0,3,5
859882,6403,home,4,win,4,1,4,2,1,3,0,0,0,1,4,0,0,0,1,1,5
875498,9864,away,2,win,4,1,2,4,3,1,0,1,0,0,1,1,0,1,1,2,5
875636,8634,home,5,win,3,3,3,2,1,1,1,2,0,1,2,0,1,0,0,2,5
875692,8633,home,4,win,4,1,3,3,2,0,2,0,0,1,3,0,0,0,1,2,5
875704,8634,home,5,win,3,3,3,2,1,1,1,2,0,1,2,0,1,0,0,2,5
875732,8634,home,5,win,3,2,4,2,1,1,1,1,0,1,2,1,1,1,0,1,5
875748,8634,away,4,win,3,3,3,2,1,1,1,2,0,1,2,0,1,0,0,2,5
875949,10267,home,5,win,1,4,5,1,1,0,0,1,1,2,2,1,2,1,0,0,5
888178,8529,home,4,win,2,1,6,2,0,2,0,1,0,0,3,1,2,1,0,1,5
888290,8636,home,3,win,5,1,4,1,0,5,0,1,0,0,2,1,1,1,0,0,5
888393,8636,home,2,win,5,2,2,2,0,5,0,0,1,1,0,2,0,1,0,1,5
888432,8636,home,3,win,3,2,4,2,0,3,0,0,1,1,1,3,0,1,0,1,5
888505,8535,home,3,win,3,3,2,3,1,2,0,1,0,2,0,1,1,2,1,0,5
954466,10192,away,4,win,3,5,2,1,1,2,0,3,0,2,1,0,1,0,0,1,5
954482,10243,home,5,win,1,1,9,0,0,1,0,0,0,1,3,3,3,0,0,0,5
954543,9931,home,4,win,0,5,2,4,0,0,0,2,1,2,0,2,0,1,2,1,5
1005020,8548,away,5,win,2,0,5,4,2,0,0,0,0,0,1,3,1,1,1,2,5
1005043,8548,away,4,win,2,0,5,4,2,0,0,0,0,0,1,3,1,1,1,2,5
1019510,10249,home,2,win,2,3,2,4,0,1,1,0,0,3,0,1,1,2,1,1,5
1019876,9827,away,1,win,3,3,4,1,2,0,1,0,1,2,1,0,3,1,0,0,5
1020249,9851,home,5,win,2,6,3,0,1,1,0,4,1,1,2,0,1,0,0,0,5
1024200,9925,home,4,win,2,2,2,5,1,1,0,0,0,2,0,2,0,2,0,3,5
1024358,8456,away,4,win,4,3,3,1,2,2,0,0,0,3,1,0,2,1,0,0,5
1024401,10260,away,5,win,2,6,2,1,1,1,0,1,4,1,1,0,1,1,0,0,5
1024414,9925,home,5,win,2,4,2,3,1,1,0,1,0,3,1,0,1,0,1,2,5
1024534,8455,away,4,win,3,2,5,1,1,0,2,0,0,2,3,2,0,1,0,0,5
1024548,9860,home,3,win,2,5,4,0,0,1,1,1,1,3,1,1,2,0,0,0,5
1024629,9938,away,4,win,5,2,2,2,3,0,2,0,0,2,0,1,1,1,0,1,5
1024651,9925,away,5,win,1,6,2,2,0,1,0,1,0,5,0,1,1,0,0,2,5
1024671,9825,away,2,win,3,2,4,2,2,1,0,0,0,2,0,2,2,1,1,0,5
1024745,8559,home,5,win,5,1,1,4,3,0,2,0,1,0,1,0,0,0,1,3,5
1024899,8456,home,4,win,3,5,2,1,2,1,0,0,0,5,1,0,1,1,0,0,5
1025054,10260,away,5,win,6,3,2,0,1,2,3,0,2,1,1,0,1,0,0,0,5
1025092,10260,home,5,win,4,3,2,2,1,2,1,0,2,1,1,0,1,1,0,1,5
1025287,9879,home,3,win,2,3,2,4,0,1,1,0,0,3,0,1,1,1,2,1,5
1025549,8586,home,5,win,3,3,2,3,1,2,0,1,1,1,1,1,0,1,2,0,5
1025552,8659,away,4,win,3,6,0,2,2,0,1,3,0,3,0,0,0,1,0,1,5
1025556,9825,home,3,win,3,2,3,3,2,1,0,0,1,1,1,2,0,0,2,1,5
1025630,9879,home,5,win,0,6,0,5,0,0,0,1,2,3,0,0,0,1,2,2,5
1025765,10260,away,5,win,3,5,2,1,0,2,1,1,4,0,1,0,1,1,0,0,5
1026952,10191,home,3,win,4,3,1,3,1,1,2,0,1,2,0,1,0,0,0,3,5
1028491,8593,home,4,win,3,3,1,4,1,1,1,0,0,3,0,0,1,0,1,3,5
1028496,8611,away,4,win,3,3,3,2,1,2,0,1,1,1,1,1,1,0,2,0,5
1028533,8277,home,5,win,4,4,2,1,2,0,2,2,1,1,1,1,0,0,0,1,5
1028537,8611,home,3,win,2,4,4,1,1,1,0,0,2,2,1,1,2,0,1,0,5
1028623,10228,home,4,win,1,4,1,5,1,0,0,2,1,1,0,1,0,3,1,1,5
1028627,10228,away,5,win,2,4,1,4,1,1,0,2,1,1,0,1,0,2,1,1,5
1028641,8640,away,4,win,2,3,2,4,1,0,1,1,1,1,1,0,1,2,1,1,5
1028644,8611,home,5,win,2,4,4,1,0,2,0,0,2,2,1,1,2,0,1,0,5
1028860,8640,home,4,win,2,2,3,4,0,1,1,1,1,0,1,0,2,2,0,2,5
1028946,8593,away,5,win,3,3,2,3,1,2,0,0,1,2,1,0,1,1,0,2,5
1029013,10219,home,3,win,2,2,3,4,1,1,0,0,1,1,0,1,2,1,1,2,5
1029021,8640,home,5,win,2,3,2,4,1,0,1,1,1,1,1,0,1,2,0,2,5
1029029,8526,away,2,win,1,4,4,2,0,1,0,0,2,2,1,1,2,1,1,0,5
1029777,10189,home,4,win,3,4,3,1,1,2,0,0,2,2,0,3,0,0,1,0,5
1029790,9823,home,5,win,4,3,2,2,3,1,0,1,1,1,0,2,0,0,0,2,5
1029793,8697,home,2,win,2,2,1,6,0,0,2,0,0,2,0,1,0,2,4,0,5
1029968,9789,home,5,win,4,2,1,4,0,2,2,1,0,1,1,0,0,2,0,2,5
1030020,9789,home,4,win,5,2,1,3,0,2,3,1,0,1,1,0,0,2,0,1,5
1030064,9788,home,5,win,1,3,2,5,1,0,0,0,2,1,2,0,0,2,1,2,5
1030155,10189,home,5,win,4,6,1,0,2,2,0,1,1,4,0,1,0,0,0,0,5
1030182,9789,away,4,win,5,2,1,3,0,2,3,1,0,1,1,0,0,1,0,2,5
1030242,10269,home,5,win,4,4,2,1,1,3,0,0,0,4,1,0,1,1,0,0,5
1030385,9789,away,3,win,4,4,0,3,1,2,1,0,3,1,0,0,0,1,0,2,5
1032699,8342,home,5,win,5,1,2,3,3,1,1,0,0,1,1,1,0,0,1,2,5
1032745,9998,home,4,win,3,1,5,2,1,0,2,0,1,0,0,0,5,2,0,0,5
1032765,8635,home,5,win,3,2,2,4,1,0,2,1,0,1,1,1,0,2,0,2,5
1032780,9987,away,1,win,2,4,2,3,1,1,0,0,1,3,1,1,0,1,2,0,5
1032868,9987,home,5,win,2,4,3,2,1,0,1,0,1,3,2,0,1,0,1,1,5
1032876,8342,home,4,win,3,1,3,4,2,1,0,0,1,0,2,1,0,2,1,1,5
1032904,9994,away,3,win,3,3,4,1,1,0,2,1,2,0,1,1,2,0,1,0,5
1042852,9773,away,3,win,3,2,6,0,0,2,1,1,1,0,2,4,0,0,0,0,5
1042887,9773,home,5,win,5,1,3,2,2,2,1,1,0,0,1,2,0,0,0,2,5
1042927,9772,home,4,win,2,2,2,5,1,0,1,0,1,1,1,0,1,1,2,2,5
1043005,9768,home,5,win,0,3,4,4,0,0,0,0,0,3,2,1,1,0,0,4,5
1043066,9773,away,3,win,2,2,4,3,1,0,1,2,0,0,2,2,0,1,0,2,5
1051617,8634,home,5,win,3,3,4,1,1,1,1,2,0,1,2,0,2,1,0,0,5
1051708,8634,home,5,win,3,3,3,2,1,1,1,2,0,1,2,0,1,1,0,1,5
1051758,8634,home,5,win,2,4,4,1,1,0,1,2,1,1,2,0,2,1,0,0,5
1051793,8634,home,5,win,2,3,4,2,1,0,1,2,0,1,3,0,1,1,0,1,5
1051846,8560,home,4,win,3,4,2,2,3,0,0,1,0,3,1,0,1,0,1,1,5
1051877,8370,away,2,win,3,2,2,4,3,0,0,1,0,1,0,0,2,2,1,1,5
1051878,8634,home,4,win,4,3,3,1,2,1,1,2,0,1,2,0,1,0,0,1,5
1051887,9864,home,4,win,3,1,5,2,2,0,1,0,0,1,1,3,1,1,1,0,5
1051897,8633,home,5,win,4,0,5,2,2,0,2,0,0,0,4,0,1,0,1,1,5
1051906,8558,home,4,win,2,2,2,5,1,1,0,0,1,1,1,0,1,3,1,1,5
1051928,8634,home,2,win,3,2,4,2,2,0,1,0,1,1,2,0,2,0,0,2,5
1051932,8633,home,4,win,5,0,5,1,2,0,3,0,0,0,4,0,1,0,0,1,5
1051947,8633,away,4,win,4,1,4,2,1,0,3,1,0,0,2,1,1,0,1,1,5
1051976,8305,home,4,win,4,5,1,1,1,1,2,3,1,1,1,0,0,0,0,1,5
1052001,8302,home,3,win,2,5,2,2,1,0,1,0,1,4,1,0,1,0,1,1,5
1052021,8633,home,4,win,5,1,3,2,2,0,3,0,0,1,3,0,0,0,1,1,5
1083265,8686,home,3,win,3,2,4,2,2,1,0,1,0,1,0,3,1,0,2,0,5
1083288,8636,home,5,win,6,0,4,1,2,4,0,0,0,0,1,3,0,1,0,0,5
1083316,9885,away,5,win,2,0,6,3,1,1,0,0,0,0,2,2,2,1,1,1,5
1083320,8540,home,2,win,3,4,1,3,1,0,2,1,0,3,1,0,0,0,2,1,5
1083407,8540,home,4,win,4,4,1,2,2,0,2,1,0,3,1,0,0,0,1,1,5
1147477,9931,home,5,win,2,3,2,4,0,0,2,2,0,1,0,1,1,1,2,1,5
1147516,9931,away,4,win,2,3,2,4,1,0,1,1,0,2,0,0,2,1,2,1,5
1189722,9927,home,4,win,2,1,6,2,1,0,1,0,1,0,1,5,0,1,0,1,5
1189728,8548,home,5,win,5,2,0,4,1,3,1,0,0,2,0,0,0,3,0,1,5
1189742,9925,home,5,win,0,5,3,3,0,0,0,0,0,5,1,1,1,0,1,2,5
1216915,9748,home,3,win,2,6,2,1,0,1,1,2,1,3,1,0,1,1,0,0,5
1217004,9831,home,5,win,4,2,2,3,2,1,1,2,0,0,1,1,0,0,2,1,5
1217112,8639,home,5,win,2,3,2,4,1,1,0,2,1,0,0,0,2,2,1,1,5
1219260,8245,home,5,win,4,2,2,3,2,2,0,0,0,2,1,0,1,1,2,0,5
1222677,8640,home,5,win,2,1,4,4,1,0,1,1,0,0,2,1,1,2,0,2,5
1222690,8593,home,5,win,1,4,1,5,1,0,0,1,1,2,0,0,1,1,1,3,5
1222716,8640,home,4,win,2,1,4,4,1,0,1,1,0,0,2,0,2,2,0,2,5
1222766,10235,home,4,win,0,4,2,5,0,0,0,2,0,2,0,2,0,2,1,2,5
1222845,9908,away,4,win,3,2,2,4,1,1,1,1,0,1,1,0,1,2,1,1,5
1222870,10235,home,3,win,2,3,2,4,2,0,0,2,0,1,0,1,1,1,1,2,5
1222873,8640,home,4,win,1,1,4,5,1,0,0,0,1,0,2,1,1,2,0,3,5
1222882,9791,home,4,win,3,1,3,4,0,1,2,0,1,0,1,1,1,3,0,1,5
1223069,8640,away,4,win,2,1,3,5,1,0,1,0,1,0,2,0,1,2,0,3,5
1223176,8277,away,2,win,2,4,3,2,0,0,2,1,2,1,2,1,0,1,0,1,5
1223328,8640,home,3,win,2,1,3,5,1,0,1,1,0,0,2,0,1,2,0,3,5
1223331,8611,home,3,win,2,4,2,3,1,1,0,0,2,2,0,0,2,0,2,1,5
1223334,8593,home,5,win,1,3,1,6,0,0,1,0,0,3,0,0,1,3,1,2,5
1223342,9761,home,2,win,1,3,4,3,1,0,0,1,2,0,1,1,2,1,1,1,5
1223980,9998,home,3,win,2,3,4,2,1,0,1,1,1,1,0,1,3,0,2,0,5
1224050,1773,home,3,win,2,2,3,4,1,0,1,0,0,2,1,0,2,1,0,3,5
1224079,8635,home,5,win,3,2,3,3,1,0,2,1,0,1,2,1,0,1,0,2,5
1224096,9987,home,4,win,1,3,1,6,1,0,0,0,1,2,0,1,0,2,2,2,5
1224133,8635,away,5,win,3,1,4,3,0,0,3,0,0,1,2,2,0,1,0,2,5
1224222,9987,away,4,win,3,3,2,3,1,0,2,1,0,2,1,1,0,2,1,0,5
1227750,7730,home,4,win,0,3,2,6,0,0,0,2,0,1,1,1,0,1,2,3,5
1227895,10190,home,5,win,2,5,1,3,2,0,0,4,0,1,0,0,1,1,1,1,5
1228231,9879,home,5,win,3,3,2,3,1,2,0,1,1,1,1,0,1,1,2,0,5
1228234,10003,away,5,win,3,2,4,2,1,1,1,0,1,1,0,3,1,0,1,1,5
1228469,8650,away,3,win,3,2,4,2,0,0,3,0,1,1,1,3,0,1,0,1,5
1229020,9800,home,1,win,4,1,4,2,1,2,1,0,1,0,3,1,0,0,2,0,5
1229062,9925,away,5,win,0,4,4,3,0,0,0,0,0,4,1,1,2,0,1,2,5
1229127,9927,away,4,win,2,1,7,1,1,0,1,0,0,1,2,5,0,0,0,1,5
1229218,9825,home,3,win,3,2,2,4,2,0,1,0,1,1,0,1,1,1,2,1,5
1229221,8456,home,5,win,5,2,2,2,3,2,0,0,0,2,1,0,1,1,0,1,5
1229280,9825,away,3,win,4,2,1,4,2,1,1,0,1,1,0,0,1,1,2,1,5
1229295,9825,home,4,win,2,2,2,5,1,0,1,0,1,1,0,0,2,1,3,1,5
1229341,8650,home,5,win,1,2,4,4,0,0,1,1,0,1,1,2,1,2,0,2,5
1229387,8650,home,5,win,1,1,4,5,0,0,1,1,0,0,0,3,1,2,0,3,5
1239499,8358,home,2,win,3,4,2,2,2,1,0,0,1,3,0,0,2,2,0,0,5
1239512,9789,home,5,win,4,1,0,6,0,1,3,0,1,0,0,0,0,3,0,3,5
1239538,9823,away,5,win,4,2,3,2,2,2,0,0,1,1,0,2,1,1,1,0,5
1239576,9823,home,5,win,3,3,3,2,2,1,0,0,1,2,0,2,1,1,1,0,5
1239621,9789,away,5,win,3,3,0,5,0,2,1,1,1,1,0,0,0,3,0,2,5
1239622,10189,home,1,win,4,2,3,2,3,1,0,0,1,1,0,3,0,0,1,1,5
1239672,9904,home,4,win,5,2,1,3,3,1,1,0,1,1,0,0,1,1,1,1,5
1239686,8721,away,3,win,2,2,4,3,1,1,0,0,0,2,0,4,0,1,0,2,5
1239697,9789,home,4,win,4,2,1,4,0,2,2,0,1,1,0,1,0,3,0,1,5
1239732,8178,home,5,win,1,3,4,3,0,0,1,0,1,2,1,1,2,0,0,3,5
1256063,9772,away,5,win,1,3,2,5,0,1,0,1,0,2,1,0,1,1,1,3,5
1256086,9773,home,5,win,2,1,3,5,1,1,0,1,0,0,1,1,1,0,1,4,5
1256398,9772,home,5,win,4,2,2,3,1,3,0,1,0,1,2,0,0,1,1,1,5
1256557,9773,home,5,win,1,2,4,4,0,1,0,2,0,0,1,2,1,0,1,3,5
1256631,7841,away,2,win,2,1,3,5,0,2,0,0,0,1,0,0,3,4,1,0,5
1259321,8603,away,2,win,3,5,3,0,1,1,1,1,1,3,3,0,0,0,0,0,5
1259353,8634,home,4,win,4,2,3,2,2,2,0,1,0,1,2,0,1,1,0,1,5
1259981,8633,away,5,win,3,1,4,3,1,0,2,0,0,1,2,1,1,0,1,2,5
1259999,8634,home,4,win,4,3,2,2,2,1,1,1,1,1,1,0,1,1,0,1,5
1260063,8633,home,4,win,3,1,4,3,2,0,1,0,0,1,3,1,0,0,1,2,5
1260098,8634,away,1,win,4,2,4,1,2,1,1,1,0,1,2,1,1,1,0,0,5
1260121,8633,away,5,win,4,1,3,3,1,0,3,0,0,1,2,1,0,0,1,2,5
1260122,9906,home,5,win,1,2,4,4,0,1,0,2,0,0,1,1,2,0,2,2,5
1260124,8634,away,5,win,4,3,3,1,2,1,1,1,1,1,1,1,1,0,0,1,5
1260152,10267,home,4,win,2,4,3,2,2,0,0,0,1,3,0,2,1,1,0,1,5
1260170,8633,home,3,win,2,4,4,1,1,0,1,0,2,2,2,1,1,0,0,1,5
1260178,8394,home,2,win,3,1,2,5,1,2,0,0,0,1,0,1,1,0,2,3,5
1260201,8302,home,4,win,4,4,1,2,0,4,0,0,1,3,0,1,0,0,1,1,5
1260203,8633,home,4,win,3,2,3,3,1,0,2,0,0,2,1,1,1,0,1,2,5
1260218,8603,away,4,win,2,2,3,4,0,2,0,0,1,1,2,1,0,1,0,3,5
1260223,8633,home,4,win,4,2,4,1,1,0,3,0,1,1,2,1,1,0,0,1,5
1260228,8634,home,5,win,4,1,5,1,2,1,1,0,1,0,3,1,1,0,0,1,5
1260248,8560,away,3,win,4,2,2,3,3,0,1,1,0,1,1,1,0,1,2,0,5
1260266,8634,home,4,win,2,3,3,3,1,1,0,1,1,1,2,0,1,1,0,2,5
1287017,9804,away,4,win,2,0,3,6,0,1,1,0,0,0,1,1,1,2,0,4,5
1287071,8564,home,4,win,2,3,3,3,1,1,0,1,2,0,1,1,1,2,1,0,5
1287114,9875,home,4,win,4,3,1,3,2,1,1,1,0,2,0,1,0,2,0,1,5
1287262,9875,away,2,win,5,3,1,2,2,2,1,1,0,2,0,1,0,1,0,1,5
1287339,8535,away,4,win,2,2,4,3,1,0,1,0,1,1,1,2,1,2,1,0,5
1287346,8600,away,3,win,3,3,4,1,2,1,0,1,0,2,2,0,2,0,1,0,5
1467730,8023,home,4,win,3,4,2,2,0,2,1,0,0,4,1,0,1,1,0,1,5
1467873,8673,away,2,win,2,3,6,0,1,0,1,1,1,1,2,2,2,0,0,0,5
1467998,1957,home,3,win,3,2,4,2,1,0,2,0,1,1,0,1,3,0,1,1,5
1468221,9747,home,4,win,3,4,1,3,1,2,0,0,0,4,0,1,0,0,1,2,5
1468245,10249,home,4,win,4,2,3,2,1,3,0,0,0,2,1,1,1,0,1,1,5
1468267,9851,away,5,win,7,3,0,1,2,4,1,3,0,0,0,0,0,1,0,0,5
1468307,9941,home,4,win,3,1,4,3,0,3,0,1,0,0,0,1,3,1,1,1,5
1468334,9847,home,5,win,1,2,5,3,1,0,0,0,2,0,1,3,1,1,1,1,5
1468402,9847,home,5,win,1,1,5,4,1,0,0,0,1,0,1,3,1,1,1,2,5
1468538,9827,home,4,win,4,1,5,1,3,1,0,0,0,1,2,1,2,0,0,1,5
1471698,9930,home,4,win,4,2,2,3,2,1,1,0,1,1,0,1,1,0,2,1,5
1471878,10192,home,2,win,0,4,3,4,0,0,0,2,1,1,2,0,1,2,1,1,5
1471881,9956,away,4,win,3,3,2,3,2,0,1,1,2,0,1,0,1,1,1,1,5
1471897,9931,home,5,win,4,2,2,3,3,0,1,1,1,0,0,0,2,1,1,1,5
1471925,10191,away,5,win,4,3,1,3,3,0,1,0,2,1,1,0,0,0,0,3,5
1471934,9956,home,5,win,3,3,3,2,2,0,1,1,2,0,2,0,1,0,1,1,5
1473036,8640,home,5,win,2,5,2,2,1,0,1,1,3,1,0,0,2,0,0,2,5
1473042,6413,away,4,win,1,3,4,3,1,0,0,0,1,2,2,1,1,1,1,1,5
1473071,9761,away,4,win,3,1,5,2,1,2,0,0,1,0,2,1,2,1,0,1,5
1473094,8611,home,5,win,0,4,2,5,0,0,0,1,2,1,0,1,1,0,3,2,5
1473117,9761,home,5,win,3,1,5,2,1,2,0,0,1,0,2,1,2,1,0,1,5
1473131,10228,home,3,win,1,3,2,5,1,0,0,0,1,2,1,1,0,1,1,3,5
1473146,8611,home,3,win,1,4,2,4,1,0,0,1,2,1,0,1,1,0,3,1,5
1473175,8640,away,4,win,2,5,2,2,1,0,1,1,2,2,0,0,2,0,0,2,5
1473177,10228,away,4,win,3,3,2,3,2,1,0,0,1,2,1,1,0,0,1,2,5
1473179,8674,home,3,win,1,3,4,3,0,1,0,0,1,2,0,3,1,1,2,0,5
1473193,10235,away,3,win,3,4,1,3,3,0,0,2,0,2,0,0,1,1,0,2,5
1473222,10235,home,4,win,3,3,2,3,2,1,0,2,0,1,0,1,1,1,0,2,5
1473229,10219,home,3,win,4,1,5,1,2,1,1,0,0,1,2,2,1,0,0,1,5
